id	bet_amount	bet_id	brand	channel_type	game_id	game_name	game_provider	game_status_id	game_type	jackpot_contribution	jackpot_details	jackpot_payout	jackpot_type	kiosk_terminal	machine_id	outlet_id	payout_amount	platform_code	platform_name	player_id	prematch_live	refund_amount	round_id	seed_contri_amount	settlement_time	site	sport	status	ticket_status	time_of_bet	createdAt	updatedAt	timestamp	transaction_id
166	2.00	fc_e26d7069d68a8f99f029d174d1c4983ebe4a	FC	ONLINE	22063	QUEEN OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	4bb42168-0042-3198-190f-4c028f75fc76	live	0.00	0910bd8845e0	NULL	2025-04-02 00:00:08	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:08	NULL	NULL	2025-04-01 18:30:08	fc_67ec0d8893e1303c0a795908
167	3.00	fc_e5c63ef4402b4e9f1cf16c5f8f3da06fc50f	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	0b1ae9eb-9dc2-5227-64f9-e078d0261dd6	live	0.00	cc4835a6de80	NULL	2025-04-02 00:00:08	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:08	NULL	NULL	2025-04-01 18:30:08	fc_67ec0d88a2fe9b66a18e39cb
168	2.00	jdb_e7ba5ca299c63565a72b5e12875ea263f2ac	JDB	ONLINE	14085	FRUITY BONANZA	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	338bfdce-04e2-3e2c-19ed-35d78803fcd6	live	0.00	1635a61db070	NULL	2025-04-02 00:00:08	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:08	NULL	NULL	2025-04-01 18:30:08	jdb_7496909384206
169	1.20	fc_0e410c742ea1e09ad46399940ac4542b45e2	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	46466597-ca33-6f26-3b27-06abc79ccf3a	live	0.00	2330983a537e	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d8993e1303c0a79591e
170	1.80	fc_4972c56f8c883f9a04c792dcc603b8c10328	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	8cbe8980-f3ad-6b63-fd0a-a18f5f019b26	live	0.00	05371da4c574	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d89a2fe9b66a18e3bb9
171	20.00	fc_571913880c851f950a555492ff7bb2d4605c	FC	ONLINE	22018	NIGHT MARKET	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	e5bc7112-3a1f-d8ea-79ee-abb3faf9ae96	live	0.00	5e7b0b96f704	NULL	2025-04-02 00:00:09	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d8993e1303c0a795988
172	1.80	fc_93422d0c7b383d5dd8a08c8d73c5cb25b80d	FC	ONLINE	22022	FORTUNE KOI	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	3.00	7	egames	928ad114-523e-592e-f134-443f4ed49a1d	live	0.00	12115dcd5c08	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d8921a6345594fa2cba
173	1.50	fc_a21c63e5041985f2a4f51bc4bfe3c8ad97d6	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	828b1c4e-fb12-709b-4ab2-b957bd83ffca	live	0.00	5dcf2347b8cc	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d89a2fe9b66a18e3af4
174	1.00	jdb_b32ed35c521b23d2243b16aee11ee8472628	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	1e81eb2e-1ec2-9a62-aebf-a4911fac8e65	live	0.00	8ad48a94addc	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	jdb_7496909390319
175	1.50	fc_c7975fd5a27984008a1d2ce0e12b46dc0dd0	FC	ONLINE	22054	NIGHT MARKET 2	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	a69b70ec-5467-bfa3-e3b0-e3668c93c2a0	live	0.00	5a78c205a6ba	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d893b548e71724e3b36
176	9.00	fc_ce8f80b87873a96c6c0665e30649a8290018	FC	ONLINE	22029	COWBOYS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	bc91a5f2-51dd-d367-86e6-10a2db15631e	live	0.00	887e726dee9a	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d89b1017b78e68a5449
177	1.20	fc_d440952363db1ee75ca928fd1387c9274b47	FC	ONLINE	22045	MERGE MAGIC	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	f924e478-4f69-4e5f-0a88-8ca31a37ff97	live	0.00	52a21dfe4bb6	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d89b1017b78e68a5476
178	4.50	fc_d620bce6b7647e4efa824a27a8fd34edac7f	FC	ONLINE	22055	SUPER ELEMENTS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	6.00	7	egames	74cd29be-c74b-28f1-0478-7370a38740bb	live	0.00	6bebeb4f7aae	NULL	2025-04-02 00:00:09	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d89e8c3691c705122c3
179	2.70	fc_db9786c078caacf8b70595edd70664af937a	FC	ONLINE	22022	FORTUNE KOI	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	17b9119f-27b6-27c6-1f9d-8477873c3b12	live	0.00	49d2df401776	NULL	2025-04-02 00:00:09	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	fc_67ec0d8904168940d99f528b
180	0.50	jdb_e09c69ed13060bd3c38514d08442b4d293ab	JDB	ONLINE	14042	TreasureBowl	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.00	3	egames	c866e95b-3396-b280-40bf-63862988e48c	live	0.00	4ee278a8ab41	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	jdb_7496909388270
181	2.50	jdb_fa66d64c16db672d4ce42a472a545b0131d4	JDB	ONLINE	14036	SuperNiubi	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	1e9291e7-d430-2dcc-a348-3bf1044e92fb	live	0.00	2090fca7635b	NULL	2025-04-02 00:00:09	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:09	NULL	NULL	2025-04-01 18:30:09	jdb_7496909391882
182	5.00	jdb_4493da16aff702e315aa233bee023c08520b	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	32bd06d5-a968-827b-c269-dc50714f2b2f	live	0.00	3a1b12d4ac1f	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	jdb_7496909396295
183	1.00	fc_51a00ea1fd2eb4f2011151dbdb21e0b52e30	FC	ONLINE	22032	MAGIC BEANS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.20	7	egames	d4a8ec82-df7e-afe8-304f-ca033b84214b	live	0.00	e044326655c2	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	fc_67ec0d8a36c587345dde9d00
184	0.88	fc_5e198de5190e87c13cfafb938690737158b6	FC	ONLINE	22028	TREASURE CRUISE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	23f917e4-02ef-472b-ce0a-31887805e859	live	0.00	68e65293443d	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	fc_67ec0d8a93e1303c0a795ac2
185	250.00	jdb_6c6156ec1db06d8c9c9a4f2b725c9b5b578e	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	151.00	3	egames	2ec93d67-747a-617a-0767-e6b67e701c02	live	0.00	600ea4d73387	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	jdb_7496909394646
186	6.00	fc_753cd2a0ae4c6cde9e7e7363b81a2042793f	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	744032e6-e815-fb89-d51c-597f1477ae5e	live	0.00	5b61fa97b1f3	NULL	2025-04-02 00:00:10	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	fc_67ec0d8afcf48005bd696ecf
187	1.20	fc_775a000769b3eb65a261e1c7db817628ebdb	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	7f03a264-968f-c0dc-ae65-58a27bceaf3b	live	0.00	e7320f5f441a	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	fc_67ec0d8a3b548e71724e3b88
188	2.00	fc_941a154fcd95fb80f5f1e59550e21792541a	FC	ONLINE	22037	GRAND BLUE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	23.60	7	egames	7c885539-540d-423b-1376-740d1a9a0611	live	0.00	e394b92e65b9	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	fc_67ec0d8aa2fe9b66a18e3c3b
189	1.80	fc_a7a34670f141841d365d9cafd1268016586b	FC	ONLINE	22056	EGYPT BONANZA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	6.00	7	egames	e26b9b56-df08-3d80-4817-0a3106946607	live	0.00	acc6e86fcbeb	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	fc_67ec0d8a7b39a33d519c566b
190	0.50	fc_b0ec7f897de682cf779929f573f85aa65293	FC	ONLINE	22016	GOLDEN PANTHER	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	d0ee6d01-7606-61cc-049f-7fecb8c178db	live	0.00	8526fe525e9f	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	fc_67ec0d8a36c587345dde9db3
191	1.20	fc_dd9c867218ebfcb64652df5f693d74e57b54	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	61c586a4-b0d5-b0d6-a4aa-9d8bfb53a8d7	live	0.00	56361edb2bc5	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	fc_67ec0d8ab7b95b29703a6745
192	2.00	fc_f34d0d4b3b026c3f325cc4bce9d1f902553d	FC	ONLINE	22056	EGYPT BONANZA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	8dd2acb3-d5c5-faac-c030-4cc9f0ad0acb	live	0.00	1a1c19b4e97e	NULL	2025-04-02 00:00:10	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:10	NULL	NULL	2025-04-01 18:30:10	fc_67ec0d8a04168940d99f53d3
193	1.20	fc_7d0f982929bf695815a4ce388931aafee3e3	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	3.60	7	egames	902c5700-6205-9a62-28dd-4fbf549f56d3	live	0.00	8400572a5389	NULL	2025-04-02 00:00:11	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8bd879f045f5cfc8d5
194	1.00	fc_8bed639f348cb67545a97fdb92f5559562e4	FC	ONLINE	22049	ZEUS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	ab2135e8-a58a-106e-c709-117f83348474	live	0.00	cdf3fda65706	NULL	2025-04-02 00:00:11	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8b04168940d99f545c
195	3.00	fc_9341532fecc5c5eab9cd9095693e81f75463	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	3900a580-9919-b20d-fc15-aa44507ef5ce	live	0.00	2d9fb73ea5cc	NULL	2025-04-02 00:00:11	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8b3b548e71724e3d50
196	3.00	fc_9ddeb2fab7f0f3eb8e239ccd6287f59e1401	FC	ONLINE	22056	EGYPT BONANZA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	4.90	7	egames	fc59eea5-4549-607a-1141-ed137b521a4a	live	0.00	c21c5579614d	NULL	2025-04-02 00:00:11	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8b7210f40f50c3ddd6
197	1.20	fc_9e9d450eb1b343cc32c3c2d62bef9058e472	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.24	7	egames	cccf93e0-dc68-7bcf-c6db-bae2112bde8a	live	0.00	084689cf8e6e	NULL	2025-04-02 00:00:11	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8b3b548e71724e3cb1
198	0.90	fc_a8bd0edb74974752d7d6abac643e28d4c6d2	FC	ONLINE	22029	COWBOYS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.30	7	egames	f297fd16-1d61-feb1-37c8-e24465f5f9f5	live	0.00	446e1c73b362	NULL	2025-04-02 00:00:11	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8b3b548e71724e3c82
199	2.50	jdb_ba0f518a3502bca3b7532dcce89875bc2948	JDB	ONLINE	8020	Open Sesame	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	918c2d67-23a7-2eb5-3eb3-3021b6e14128	live	0.00	4d74a53b6913	NULL	2025-04-02 00:00:11	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	jdb_7496909402259
200	1.80	fc_bcdf1ce8687eb3cb97c59ca082dae9ce82f7	FC	ONLINE	22022	FORTUNE KOI	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	26f4b416-bbd6-4824-507d-a749b161e4ba	live	0.00	f2c149a5a7f6	NULL	2025-04-02 00:00:11	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8b1c1ed10d6ba6bf10
201	4.50	fc_c377597a1ef59da9980db11e332a281703a7	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	b22d644c-9714-446e-49ef-2f704e90b66c	live	0.00	38781a7d1fed	NULL	2025-04-02 00:00:11	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8b36c587345dde9eb3
202	0.75	fc_c6adb0de19877062bc2ab9f21ad40ab7b6a8	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	cb5c00fa-6e19-ebd9-ae99-2aad9e3a1259	live	0.00	53732f3a0230	NULL	2025-04-02 00:00:11	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8b3b548e71724e3ced
203	2.00	jdb_e366ab7542282c16cc57ad43445f9088d610	JDB	ONLINE	14085	FRUITY BONANZA	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.30	3	egames	e1ef00df-6668-ef21-2b46-9eda964350c2	live	0.00	0c646c6d69db	NULL	2025-04-02 00:00:11	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	jdb_7496909400317
204	1.00	jdb_e3b39a2da37ca21162332d8cdbcdb558d375	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	1f48ad29-f7e3-aa6d-3aef-bf81ed73639c	live	0.00	b50ce9c055c6	NULL	2025-04-02 00:00:11	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	jdb_7496909397854
205	1.00	fc_e75b6081c88997646a46b890c068ecf09500	FC	ONLINE	22049	ZEUS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	54875c5a-aaba-e8dd-894c-8fad01d59505	live	0.00	46f499cd1dab	NULL	2025-04-02 00:00:11	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:11	NULL	NULL	2025-04-01 18:30:11	fc_67ec0d8b36c587345dde9e11
206	17.60	fc_16bb689ab2d167fdd72a6f95416c62b3fa63	FC	ONLINE	22040	LUCKY FORTUNES	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	cf80a989-fdff-30d3-3364-9139eb054bdb	live	0.00	b086a4834d3c	NULL	2025-04-02 00:00:12	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8cd879f045f5cfca3c
207	6.60	fc_221b9441e9fb65c55611c082353f778e8f37	FC	ONLINE	22040	LUCKY FORTUNES	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	a6b72faf-d032-e9d3-b8ad-75502154ca1b	live	0.00	5ed0cf34680f	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8c8e43255abf5a610f
208	1.50	fc_2838fae215a11db0c0f0d52e39903a34aabf	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	795456f0-4d57-910f-1a9e-832896a12eeb	live	0.00	29b06f1672b9	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8c74a55b4ef582cf7a
209	4.00	fc_3392fd8ecd092721b669fa2e9b3c2b7a0f88	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.20	7	egames	52294ff1-e963-a92c-9e05-de9d49529349	live	0.00	c206d64b1bc7	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8c8e43255abf5a6134
210	10.00	jdb_3a7e5eabe9778b71bc88b6aeaff94ba867c8	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	c39a62e5-47a6-f477-74ef-1989f6a05fca	live	0.00	5761ca2a6b0a	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	jdb_7496909404158
211	1.50	fc_3c259b178b88ffc867c93632b64f68e92213	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	807287f6-9aeb-21c2-d3c5-e604f223a1d6	live	0.00	8139f41207d1	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8cfcf48005bd6970ad
212	1.20	fc_3e7c9b266c3adb14c5b9d01ab255f4887ed4	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.18	7	egames	5bc6a8ae-0312-f4b1-afa0-78a433911204	live	0.00	9b80a7092cb0	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8cfcf48005bd6970d0
213	6.00	fc_5197a7b18c91bf6f0ffbfa20963302596b04	FC	ONLINE	22020	CHINESE NEW YEAR	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	4ec16669-4981-6879-5973-d0ba71945153	live	0.00	802d0aa1e860	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8c04168940d99f5511
214	1.20	fc_95e272dbbdde0dd4494e357f86b2c9f414f0	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	8df55925-b7da-c804-b477-812d1579db7f	live	0.00	fb8e4605e1bb	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8cfcf48005bd697079
215	1.80	fc_b3723e2b8c968e71ff5fdaec669000089c7f	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	9.60	7	egames	f3e64602-3e26-d2ca-3d63-974d281a127d	live	0.00	c5bd010dd5f1	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8c36c587345dde9fa4
216	1.00	jdb_c70c4ddd355cb2fc6c0b0bbeb6678feb08bd	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	1bb3f971-7520-fdde-94bb-81bf10769f29	live	0.00	ee953dc66e66	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	jdb_7496909405714
217	1.20	fc_fb5e76c266fcda08eb8a4ea6b7be2e690465	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.60	7	egames	ee8d8d37-5a91-12ce-790c-6c0530daab96	live	0.00	2e2be982921f	NULL	2025-04-02 00:00:12	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:12	NULL	NULL	2025-04-01 18:30:12	fc_67ec0d8c7b39a33d519c5900
218	1.00	jdb_240ec7fb538247f3142e01a50884eef6788f	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	71171f91-55ff-87fa-6c46-f0845525b90f	live	0.00	d233d0700e17	NULL	2025-04-02 00:00:13	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	jdb_7496909411966
219	13.20	fc_2e756e295f387d256d87ca9e6867a60a4293	FC	ONLINE	22040	LUCKY FORTUNES	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	3442f56b-a4df-a638-b2b4-b3bc9c5c05a9	live	0.00	4514c75e7df6	NULL	2025-04-02 00:00:13	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8dd879f045f5cfcbbc
